cp,municipality_name,province_slug
19294,Castejón de Henares,guadalajara
19328,Castellar de la Muela,guadalajara
19127,Castilforte,guadalajara
19391,Castilnuevo,guadalajara
19151,Centenera,guadalajara
19420,Cifuentes,guadalajara
19428,Cifuentes,guadalajara
19429,Cifuentes,guadalajara
19285,Ciruelos del Pinar,guadalajara
19443,Cobeta,guadalajara
19229,Cogolludo,guadalajara
19230,Cogolludo,guadalajara
19239,Cogolludo,guadalajara
19244,Condemios de Arriba,guadalajara
19292,Copernal,guadalajara
19334,Corduente,guadalajara
19341,Corduente,guadalajara
19343,Corduente,guadalajara
19392,Corduente,guadalajara
19186,El Cubillo de Uceda,guadalajara
19160,Chiloeches,guadalajara
19190,Chiloeches,guadalajara
19128,Chillarón del Rey,guadalajara
19116,Driebes,guadalajara
19143,Durón,guadalajara
19339,Embid,guadalajara
19262,Estriégana,guadalajara
19290,Fontanar,guadalajara
19182,Fuentelahiguera de Albatages,guadalajara
19144,Fuentelencina,guadalajara
19113,Fuentenovilla,guadalajara
19192,Gajanejos,guadalajara
19174,Galápagos,guadalajara
19001,Guadalajara,guadalajara
19002,Guadalajara,guadalajara
19003,Guadalajara,guadalajara
19004,Guadalajara,guadalajara
19005,Guadalajara,guadalajara
19080,Guadalajara,guadalajara
19150,Guadalajara,guadalajara
19181,Guadalajara,guadalajara
19193,Guadalajara,guadalajara
19194,Guadalajara,guadalajara
19491,Henche,guadalajara
19342,Herrería,guadalajara
19242,Hiendelaencina,guadalajara
19248,Hita,guadalajara
19140,Horche,guadalajara
19238,La Huerce,guadalajara
19441,Huertahernando,guadalajara
19220,Humanes,guadalajara
19226,Humanes,guadalajara
19240,Jadraque,guadalajara
19142,Lupiana,guadalajara
19219,Málaga del Fresno,guadalajara
19280,Maranchón,guadalajara
19281,Maranchón,guadalajara
19180,Marchamalo,guadalajara
19114,Mazuecos,guadalajara
19315,Megina,guadalajara
19225,La Mierla,guadalajara
19300,Molina de Aragón,guadalajara
19350,Molina de Aragón,guadalajara
19351,Molina de Aragón,guadalajara
19362,Molina de Aragón,guadalajara
19363,Molina de Aragón,guadalajara
19110,Mondéjar,guadalajara
19444,Olmeda de Cobeta,guadalajara
19266,La Olmeda de Jadraque,guadalajara
19311,Orea,guadalajara
19336,Pardos,guadalajara
19269,Paredes de Sigüenza,guadalajara
19100,Pastrana,guadalajara
19327,El Pedregal,guadalajara
19462,Peñalén,guadalajara
19134,Peñalver,guadalajara
19313,Peralejos de las Truchas,guadalajara
19493,Peralveche,guadalajara
19312,Pinilla de Molina,guadalajara
19162,Pioz,guadalajara
19326,El Pobo de Dueñas,guadalajara
19463,Poveda de la Sierra,guadalajara
19161,Pozo de Guadalajara,guadalajara
19191,Pozo de Guadalajara,guadalajara
19273,Prádena de Atienza,guadalajara
19352,Prados Redondos,guadalajara
19353,Prados Redondos,guadalajara
19354,Prados Redondos,guadalajara
19209,Quer,guadalajara
19145,Renera,guadalajara
19340,Rillo de Gallo,guadalajara
19120,Sacedón,guadalajara
19126,Salmerón,guadalajara
19346,Selas,guadalajara
19324,Setiles,guadalajara
19250,Sigüenza,guadalajara
19263,Sigüenza,guadalajara
19264,Sigüenza,guadalajara
19265,Sigüenza,guadalajara
19267,Sigüenza,guadalajara
19222,Tamajón,guadalajara
19314,Taravilla,guadalajara
19333,Tartanedo,guadalajara
19323,Tordesilos,guadalajara
19355,Torrecuadrada de Molina,guadalajara
19345,Torremocha del Pinar,guadalajara
19337,Torrubia,guadalajara
19198,Tórtola de Henares,guadalajara
19338,Tortuera,guadalajara
19450,Trillo,guadalajara
19458,Trillo,guadalajara
19187,Uceda,guadalajara
19460,Villanueva de Alcorón,guadalajara
19139,Yebes,guadalajara
19111,Yebra,guadalajara
19210,Yunquera de Henares,guadalajara
19361,La Yunta,guadalajara
19495,Zaorejas,guadalajara
20269,Abaltzisketa,san-sebastian
20150,Aduna,san-sebastian
20749,Aizarnazabal,san-sebastian
20495,Albiztur,san-sebastian
20260,Alegia,san-sebastian
20494,Alkiza,san-sebastian
20268,Altzo,san-sebastian
20140,Andoain,san-sebastian
20270,Anoeta,san-sebastian
20577,Antzuola,san-sebastian
20248,Arama,san-sebastian
20550,Aretxabaleta,san-sebastian
20159,Asteasu,san-sebastian
20211,Ataun,san-sebastian
20809,Aia,san-sebastian
20810,Aia,san-sebastian
20720,Azkoitia,san-sebastian
20730,Azpeitia,san-sebastian
20200,Beasain,san-sebastian
20739,Beizama,san-sebastian
20491,Belauntza,san-sebastian
20492,Berastegi,san-sebastian
20493,Berastegi,san-sebastian
20496,Bidania-Goiatz,san-sebastian
20215,Zegama,san-sebastian
20214,Zerain,san-sebastian
20740,Zestoa,san-sebastian
20820,Deba,san-sebastian
20829,Deba,san-sebastian
20600,Eibar,san-sebastian
20860,Elgoibar,san-sebastian
20870,Elgoibar,san-sebastian
20690,Elgeta,san-sebastian
20530,Eskoriatza,san-sebastian
